src_label,src_id,relation,dst_label,dst_id
Gene,"1,8-cineole synthase 2",IN_PAPER,Paper,10.1186/s12870-014-0183-7
Gene,"1,8-cineole synthase 2",SOURCE_FROM,Species,Vitis vinifera
Gene,1-Acyl-sn-glycerol-3-phosphate acyltransferase,AFFECTS,Metabolite,Membrane phospholipids
Gene,1-Acyl-sn-glycerol-3-phosphate acyltransferase,APPLIED_IN,Species,Parachlorella kessleri
Gene,1-Acyl-sn-glycerol-3-phosphate acyltransferase,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-Acyl-sn-glycerol-3-phosphate acyltransferase,SOURCE_FROM,Species,Parachlorella kessleri
Gene,1-Aminocyclopropane-1-carboxylate oxidase,AFFECTS,Metabolite,Ethylene
Gene,1-Aminocyclopropane-1-carboxylate oxidase,APPLIED_IN,Species,Ficus carica
Gene,1-Aminocyclopropane-1-carboxylate oxidase,APPLIED_IN,Species,Rubus arcticus
Gene,1-Aminocyclopropane-1-carboxylate oxidase,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-Aminocyclopropane-1-carboxylate oxidase,IN_PAPER,Paper,10.1186/s12870-019-1763-1
Gene,1-Aminocyclopropane-1-carboxylate oxidase,SOURCE_FROM,Species,Ficus carica
Gene,1-Aminocyclopropane-1-carboxylate oxidase,SOURCE_FROM,Species,Rubus arcticus
Gene,1-Aminocyclopropane-1-carboxylate oxidase (ACO),AFFECTS,Metabolite,Ethylene
Gene,1-Aminocyclopropane-1-carboxylate oxidase (ACO),APPLIED_IN,Species,Cassia angustifolia
Gene,1-Aminocyclopropane-1-carboxylate oxidase (ACO),BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-Aminocyclopropane-1-carboxylate oxidase (ACO),IN_PAPER,Paper,10.1007/s10142-016-0523-y
Gene,1-Aminocyclopropane-1-carboxylate oxidase (ACO),SOURCE_FROM,Species,Cassia angustifolia
Gene,1-Aminocyclopropane-1-carboxylate oxidase-like protein,APPLIED_IN,Species,Lotus japonicus
Gene,1-Aminocyclopropane-1-carboxylate oxidase-like protein,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-Aminocyclopropane-1-carboxylate oxidase-like protein,IN_PAPER,Paper,10.1016/j.scitotenv.2019.01.050
Gene,1-Aminocyclopropane-1-carboxylate oxidase-like protein,SOURCE_FROM,Species,Lotus japonicus
Gene,1-Deoxy-D-xylulose 5-phosphate reductoisomerase,AFFECTS,Metabolite,Isoprenoid-derived molecules such as carotenoids
Gene,1-Deoxy-D-xylulose 5-phosphate reductoisomerase,APPLIED_IN,Species,Rubus arcticus
Gene,1-Deoxy-D-xylulose 5-phosphate reductoisomerase,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-Deoxy-D-xylulose 5-phosphate reductoisomerase,SOURCE_FROM,Species,Rubus arcticus
Gene,1-FEH,AFFECTS,Metabolite,Fructan
Gene,1-FEH,APPLIED_IN,Species,Helianthus tuberosus
Gene,1-FEH,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-FEH,IN_PAPER,Paper,10.1016/j.plaphy.2018.01.025
Gene,1-FEH,SOURCE_FROM,Species,Helianthus tuberosus
Gene,1-FEH I,AFFECTS,Metabolite,Inulin
Gene,1-FEH I,AFFECTS,Metabolite,inulin
Gene,1-FEH I,AFFECTS,Metabolite,inulin-type fructans
Gene,1-FEH I,APPLIED_IN,Species,Cichorium intybus
Gene,1-FEH I,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-FEH I,IN_PAPER,Paper,10.1016/j.jplph.2012.06.005
Gene,1-FEH I,IN_PAPER,Paper,10.1111/j.1469-8137.2009.02924.x
Gene,1-FEH I,SOURCE_FROM,Species,Cichorium intybus
Gene,1-FEH II,AFFECTS,Metabolite,inulin
Gene,1-FEH II,AFFECTS,Metabolite,inulin-type fructans
Gene,1-FEH II,APPLIED_IN,Species,Cichorium intybus
Gene,1-FEH II,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-FEH II,IN_PAPER,Paper,10.1016/j.jplph.2012.06.005
Gene,1-FEH II,SOURCE_FROM,Species,Cichorium intybus
Gene,1-FEH IIa,AFFECTS,Metabolite,Inulin
Gene,1-FEH IIa,AFFECTS,Metabolite,inulin
Gene,1-FEH IIa,APPLIED_IN,Species,Cichorium intybus
Gene,1-FEH IIa,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-FEH IIa,IN_PAPER,Paper,10.1111/j.1469-8137.2009.02924.x
Gene,1-FEH IIa,SOURCE_FROM,Species,Cichorium intybus
Gene,1-FEH IIb,AFFECTS,Metabolite,inulin
Gene,1-FEH IIb,APPLIED_IN,Species,Cichorium intybus
Gene,1-FEH IIb,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-FEH IIb,SOURCE_FROM,Species,Cichorium intybus
Gene,1-FEH w1,AFFECTS,Metabolite,Mono- and disaccharides
Gene,1-FEH w1,AFFECTS,Metabolite,Wheat stem graminan-type fructans
Gene,1-FEH w1,APPLIED_IN,Species,Triticum aestivum
Gene,1-FEH w1,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-FEH w1,IN_PAPER,Paper,10.1016/j.jplph.2015.12.001
Gene,1-FEH w1,SOURCE_FROM,Species,Triticum aestivum
Gene,1-FEH w2,AFFECTS,Metabolite,Wheat stem graminan-type fructans
Gene,1-FEH w2,APPLIED_IN,Species,Triticum aestivum
Gene,1-FEH w2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-FEH w2,SOURCE_FROM,Species,Triticum aestivum
Gene,1-FEH-W3,AFFECTS,Metabolite,Fructan
Gene,1-FEH-W3,APPLIED_IN,Species,Triticum aestivum
Gene,1-FEH-W3,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-FEH-W3,SOURCE_FROM,Species,Triticum aestivum
Gene,1-FEHI,AFFECTS,Metabolite,Inulin
Gene,1-FEHI,APPLIED_IN,Species,Cichorium intybus; Cichorium endivia
Gene,1-FEHI,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-FEHI,IN_PAPER,Paper,10.1016/j.phytochem.2020.112620
Gene,1-FEHI,SOURCE_FROM,Species,Cichorium spp.
Gene,1-FEHII,AFFECTS,Metabolite,Inulin
Gene,1-FEHII,APPLIED_IN,Species,Cichorium intybus; Cichorium endivia
Gene,1-FEHII,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-FEHII,IN_PAPER,Paper,10.1016/j.phytochem.2020.112620
Gene,1-FEHII,SOURCE_FROM,Species,Cichorium spp.
Gene,1-FFT,AFFECTS,Metabolite,Fructan
Gene,1-FFT,AFFECTS,Metabolite,Fructo-oligosaccharides (FOS); fructans
Gene,1-FFT,AFFECTS,Metabolite,Inulin
Gene,1-FFT,AFFECTS,Metabolite,Inulins
Gene,1-FFT,AFFECTS,Metabolite,grain fructans (inulin-type and neoseries-type fructans; associated with neoseries-DP7 and inulin-DP9 variation)
Gene,1-FFT,AFFECTS,Metabolite,high-DP inulin; fructo-oligosaccharides (FOS)
Gene,1-FFT,AFFECTS,Metabolite,inulin
Gene,1-FFT,AFFECTS,Metabolite,inulin-type fructans
Gene,1-FFT,AFFECTS,Metabolite,linear inulin; fructan of the inulin neoseries
Gene,1-FFT,APPLIED_IN,Species,Agave tequilana; Agave inaequidens
Gene,1-FFT,APPLIED_IN,Species,Allium cepa; Cichorium intybus
Gene,1-FFT,APPLIED_IN,Species,Cichorium intybus
Gene,1-FFT,APPLIED_IN,Species,Cichorium intybus; Cichorium endivia
Gene,1-FFT,APPLIED_IN,Species,Echinops ritro
Gene,1-FFT,APPLIED_IN,Species,Echinops ritro; Pichia pastoris
Gene,1-FFT,APPLIED_IN,Species,Helianthus tuberosus
Gene,1-FFT,APPLIED_IN,Species,Hordeum vulgare
Gene,1-FFT,APPLIED_IN,Species,Pichia pastoris
Gene,1-FFT,APPLIED_IN,Species,Solanum tuberosum
Gene,1-FFT,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-FFT,IN_PAPER,Paper,10.1016/j.jplph.2012.06.005
Gene,1-FFT,IN_PAPER,Paper,10.1016/j.jplph.2013.08.002
Gene,1-FFT,IN_PAPER,Paper,10.1016/j.phytochem.2020.112620
Gene,1-FFT,IN_PAPER,Paper,10.1016/j.plaphy.2018.01.025
Gene,1-FFT,IN_PAPER,Paper,10.1021/jf2046543
Gene,1-FFT,IN_PAPER,Paper,10.1073/pnas.160046697
Gene,1-FFT,IN_PAPER,Paper,10.1093/jxb/erab028
Gene,1-FFT,IN_PAPER,Paper,10.1093/jxb/erj054
Gene,1-FFT,IN_PAPER,Paper,10.1111/j.1469-8137.2009.02924.x
Gene,1-FFT,SOURCE_FROM,Species,Agave tequilana; Agave inaequidens
Gene,1-FFT,SOURCE_FROM,Species,Allium cepa
Gene,1-FFT,SOURCE_FROM,Species,Cichorium intybus
Gene,1-FFT,SOURCE_FROM,Species,Cichorium spp.
Gene,1-FFT,SOURCE_FROM,Species,Cynara scolymus
Gene,1-FFT,SOURCE_FROM,Species,Echinops ritro
Gene,1-FFT,SOURCE_FROM,Species,Helianthus tuberosus
Gene,1-FFT,SOURCE_FROM,Species,Hordeum vulgare
Gene,1-FFT,SOURCE_FROM,Species,Lolium perenne
Gene,1-FFT-A,AFFECTS,Metabolite,Fructan
Gene,1-FFT-A,APPLIED_IN,Species,Triticum aestivum
Gene,1-FFT-A,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-FFT-A,SOURCE_FROM,Species,Triticum aestivum
Gene,1-O-sinapoyl-beta-glucose:choline sinapoyltransferase,AFFECTS,Metabolite,Sinapine
Gene,1-O-sinapoyl-beta-glucose:choline sinapoyltransferase,APPLIED_IN,Species,Camelina sativa
Gene,1-O-sinapoyl-beta-glucose:choline sinapoyltransferase,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-O-sinapoyl-beta-glucose:choline sinapoyltransferase,SOURCE_FROM,Species,Camelina sativa
Gene,1-SST,AFFECTS,Metabolite,1-kestose
Gene,1-SST,AFFECTS,Metabolite,Fructan
Gene,1-SST,AFFECTS,Metabolite,Fructan (inulin-type fructan)
Gene,1-SST,AFFECTS,Metabolite,Fructans
Gene,1-SST,AFFECTS,Metabolite,Fructo-oligosaccharides (FOS); fructans
Gene,1-SST,AFFECTS,Metabolite,Inulin
Gene,1-SST,AFFECTS,Metabolite,Inulins
Gene,1-SST,AFFECTS,Metabolite,fructan
Gene,1-SST,AFFECTS,Metabolite,fructan of the inulin neoseries
Gene,1-SST,AFFECTS,Metabolite,"grain fructans (inulin-, graminan-, and indirectly neoseries-type fructans)"
Gene,1-SST,AFFECTS,Metabolite,inulin
Gene,1-SST,AFFECTS,Metabolite,inulin-type fructans
Gene,1-SST,APPLIED_IN,Species,Agave tequilana; Agave inaequidens
Gene,1-SST,APPLIED_IN,Species,Allium cepa; Nicotiana tabacum
Gene,1-SST,APPLIED_IN,Species,Cichorium intybus
Gene,1-SST,APPLIED_IN,Species,Cichorium intybus; Cichorium endivia
Gene,1-SST,APPLIED_IN,Species,Elymus nutans
Gene,1-SST,APPLIED_IN,Species,Festuca arundinacea
Gene,1-SST,APPLIED_IN,Species,Helianthus tuberosus
Gene,1-SST,APPLIED_IN,Species,Hordeum vulgare
Gene,1-SST,APPLIED_IN,Species,Pichia pastoris
Gene,1-SST,APPLIED_IN,Species,Solanum tuberosum
Gene,1-SST,APPLIED_IN,Species,Taraxacum officinale
Gene,1-SST,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-SST,IN_PAPER,Paper,10.1016/j.jplph.2012.06.005
Gene,1-SST,IN_PAPER,Paper,10.1016/j.jplph.2013.08.002
Gene,1-SST,IN_PAPER,Paper,10.1016/j.phytochem.2020.112620
Gene,1-SST,IN_PAPER,Paper,10.1016/j.plaphy.2018.01.025
Gene,1-SST,IN_PAPER,Paper,10.1021/jf2046543
Gene,1-SST,IN_PAPER,Paper,10.1073/pnas.160046697
Gene,1-SST,IN_PAPER,Paper,10.1093/jxb/erab028
Gene,1-SST,IN_PAPER,Paper,10.1093/jxb/ern164
Gene,1-SST,IN_PAPER,Paper,10.1111/j.1469-8137.2008.02603.x
Gene,1-SST,IN_PAPER,Paper,10.1111/j.1469-8137.2009.02924.x
Gene,1-SST,IN_PAPER,Paper,10.1186/s12864-016-3243-x
Gene,1-SST,SOURCE_FROM,Species,Agave tequilana; Agave inaequidens
Gene,1-SST,SOURCE_FROM,Species,Allium cepa
Gene,1-SST,SOURCE_FROM,Species,Cichorium intybus
Gene,1-SST,SOURCE_FROM,Species,Cichorium spp.
Gene,1-SST,SOURCE_FROM,Species,Cynara scolymus
Gene,1-SST,SOURCE_FROM,Species,Elymus nutans
Gene,1-SST,SOURCE_FROM,Species,Festuca arundinacea
Gene,1-SST,SOURCE_FROM,Species,Helianthus tuberosus
Gene,1-SST,SOURCE_FROM,Species,Hordeum vulgare
Gene,1-SST,SOURCE_FROM,Species,Lolium perenne
Gene,1-SST,SOURCE_FROM,Species,Taraxacum officinale
Gene,1-SST,SOURCE_FROM,Species,Triticum aestivum
Gene,1-SST (wft2),AFFECTS,Metabolite,Fructan
Gene,1-SST (wft2),APPLIED_IN,Species,Triticum aestivum
Gene,1-SST (wft2),BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-SST (wft2),SOURCE_FROM,Species,Triticum aestivum
Gene,1-SST-A2,AFFECTS,Metabolite,Fructan
Gene,1-SST-A2,APPLIED_IN,Species,Triticum aestivum
Gene,1-SST-A2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-SST-A2,SOURCE_FROM,Species,Triticum aestivum
Gene,1-aminocyclopropane-1-carboxylate oxidase,AFFECTS,Metabolite,Ethylene
Gene,1-aminocyclopropane-1-carboxylate oxidase,AFFECTS,Metabolite,Ethylene-regulated soluble sugar accumulation from starch breakdown
Gene,1-aminocyclopropane-1-carboxylate oxidase,APPLIED_IN,Species,Citrus sinensis
Gene,1-aminocyclopropane-1-carboxylate oxidase,APPLIED_IN,Species,Musa spp.
Gene,1-aminocyclopropane-1-carboxylate oxidase,APPLIED_IN,Species,Pinus pinaster
Gene,1-aminocyclopropane-1-carboxylate oxidase,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-aminocyclopropane-1-carboxylate oxidase,IN_PAPER,Paper,10.1093/jxb/erac179
Gene,1-aminocyclopropane-1-carboxylate oxidase,SOURCE_FROM,Species,Citrus sinensis
Gene,1-aminocyclopropane-1-carboxylate oxidase,SOURCE_FROM,Species,Musa spp.
Gene,1-aminocyclopropane-1-carboxylate oxidase,SOURCE_FROM,Species,Pinus pinaster
Gene,1-aminocyclopropane-1-carboxylate oxidase protein,AFFECTS,Metabolite,ethylene
Gene,1-aminocyclopropane-1-carboxylate oxidase protein,APPLIED_IN,Species,Oryza sativa
Gene,1-aminocyclopropane-1-carboxylate oxidase protein,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-aminocyclopropane-1-carboxylate oxidase protein,IN_PAPER,Paper,10.1016/j.plantsci.2015.05.009
Gene,1-aminocyclopropane-1-carboxylate oxidase protein,SOURCE_FROM,Species,Oryza sativa
Gene,1-aminocyclopropane-1-carboxylate oxidase15,APPLIED_IN,Species,Zea mays
Gene,1-aminocyclopropane-1-carboxylate oxidase15,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,1-aminocyclopropane-1-carboxylate oxidase15,PARTICIPATES_IN,Process,ethylene-linked hypoxia signaling affecting kernel metabolism
Gene,1-aminocyclopropane-1-carboxylate oxidase15,SOURCE_FROM,Species,Zea mays
Gene,1-aminocyclopropane-1-carboxylic acid oxidase,AFFECTS,Metabolite,Ethylene
Gene,1-aminocyclopropane-1-carboxylic acid oxidase,AFFECTS,Metabolite,ethylene
Gene,1-aminocyclopropane-1-carboxylic acid oxidase,APPLIED_IN,Species,Populus euphratica
Gene,1-aminocyclopropane-1-carboxylic acid oxidase,APPLIED_IN,Species,Ziziphus jujuba
Gene,1-aminocyclopropane-1-carboxylic acid oxidase,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-aminocyclopropane-1-carboxylic acid oxidase,IN_PAPER,Paper,10.1104/pp.110.164095
Gene,1-aminocyclopropane-1-carboxylic acid oxidase,SOURCE_FROM,Species,Populus euphratica
Gene,1-aminocyclopropane-1-carboxylic acid oxidase,SOURCE_FROM,Species,Ziziphus jujuba
Gene,1-aminocyclopropane-1-carboxylic acid synthase,AFFECTS,Metabolite,ethylene
Gene,1-aminocyclopropane-1-carboxylic acid synthase,APPLIED_IN,Species,Ziziphus jujuba
Gene,1-aminocyclopropane-1-carboxylic acid synthase,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-aminocyclopropane-1-carboxylic acid synthase,SOURCE_FROM,Species,Ziziphus jujuba
Gene,1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXR),AFFECTS,Metabolite,Terpenes
Gene,1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXR),APPLIED_IN,Species,Pelargonium sp.
Gene,1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXR),BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXR),IN_PAPER,Paper,10.1186/s12864-016-2964-2
Gene,1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXR),SOURCE_FROM,Species,Pelargonium sp.
Gene,1-deoxy-D-xylulose 5-phosphate reductoisomerase (clone 6H4),AFFECTS,Metabolite,(E)-β-ocimene
Gene,1-deoxy-D-xylulose 5-phosphate reductoisomerase (clone 6H4),APPLIED_IN,Species,Cucumis sativus
Gene,1-deoxy-D-xylulose 5-phosphate reductoisomerase (clone 6H4),BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-deoxy-D-xylulose 5-phosphate reductoisomerase (clone 6H4),SOURCE_FROM,Species,Cucumis sativus
Gene,1-deoxy-D-xylulose-5-phosphate synthase,AFFECTS,Metabolite,terpenoids
Gene,1-deoxy-D-xylulose-5-phosphate synthase,APPLIED_IN,Species,Vigna radiata
Gene,1-deoxy-D-xylulose-5-phosphate synthase,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-deoxy-D-xylulose-5-phosphate synthase,IN_PAPER,Paper,10.1186/s12864-016-2360-3
Gene,1-deoxy-D-xylulose-5-phosphate synthase,SOURCE_FROM,Species,Vigna radiata
Gene,1-fft,AFFECTS,Metabolite,Inulin-type fructans
Gene,1-fft,APPLIED_IN,Species,Helianthus tuberosus; Petunia hybrida
Gene,1-fft,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-fft,SOURCE_FROM,Species,Helianthus tuberosus
Gene,1-sst,AFFECTS,Metabolite,Inulin-type fructans
Gene,1-sst,AFFECTS,Metabolite,"Low molecular weight fructans (GF2/1-kestose, GF3/nystose, GF4/1-fructofuranosyl nystose)"
Gene,1-sst,APPLIED_IN,Species,Beta vulgaris
Gene,1-sst,APPLIED_IN,Species,Helianthus tuberosus; Petunia hybrida
Gene,1-sst,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,1-sst,SOURCE_FROM,Species,Helianthus tuberosus
Gene,10-HGO,AFFECTS,Metabolite,Camptothecin; MIAs
Gene,10-HGO,AFFECTS,Metabolite,Secologanin
Gene,10-HGO,APPLIED_IN,Species,Catharanthus roseus
Gene,10-HGO,APPLIED_IN,Species,Ophiorrhiza pumila
Gene,10-HGO,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,10-HGO,IN_PAPER,Paper,10.1038/s41467-020-20508-2
Gene,10-HGO,SOURCE_FROM,Species,Catharanthus roseus
Gene,10-HGO,SOURCE_FROM,Species,Ophiorrhiza pumila
Gene,10-HGO (HGO),AFFECTS,Metabolite,Camptothecin
Gene,10-HGO (HGO),APPLIED_IN,Species,Camptotheca acuminata
Gene,10-HGO (HGO),BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,10-HGO (HGO),SOURCE_FROM,Species,Camptotheca acuminata
Gene,10-hydroxycamptothecin O-methyltransferase,AFFECTS,Metabolite,Camptothecin-related alkaloids
Gene,10-hydroxycamptothecin O-methyltransferase,APPLIED_IN,Species,Ophiorrhiza pumila
Gene,10-hydroxycamptothecin O-methyltransferase,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,10-hydroxycamptothecin O-methyltransferase,IN_PAPER,Paper,10.1038/s41467-020-20508-2
Gene,10-hydroxycamptothecin O-methyltransferase,SOURCE_FROM,Species,Ophiorrhiza pumila
Gene,10-kD delta-zein gene,AFFECTS,Metabolite,10-kD delta-zein protein
Gene,10-kD delta-zein gene,APPLIED_IN,Species,Zea mays
Gene,10-kD delta-zein gene,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,10-kD delta-zein gene,IN_PAPER,Paper,10.1105/tpc.1.1.105
Gene,10-kD delta-zein gene,SOURCE_FROM,Species,Zea mays
Gene,10.1786,AFFECTS,Metabolite,steroidal saponins
Gene,10.1786,APPLIED_IN,Species,Asparagus officinalis
Gene,10.1786,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,10.1786,IN_PAPER,Paper,10.1186/s12870-023-04222-x
Gene,10.1786,PARTICIPATES_IN,Process,biosynthesis/glycosylation branch
Gene,10.1786,SOURCE_FROM,Species,Asparagus officinalis
Gene,102621_c0,AFFECTS,Metabolite,α-linolenic acid
Gene,102621_c0,APPLIED_IN,Species,Eucommia ulmoides
Gene,102621_c0,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,102621_c0,IN_PAPER,Paper,10.1021/acs.jafc.5b05918
Gene,102621_c0,SOURCE_FROM,Species,Eucommia ulmoides
Gene,104852_c0,AFFECTS,Metabolite,α-linolenic acid
Gene,104852_c0,APPLIED_IN,Species,Eucommia ulmoides
Gene,104852_c0,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,104852_c0,IN_PAPER,Paper,10.1021/acs.jafc.5b05918
Gene,104852_c0,SOURCE_FROM,Species,Eucommia ulmoides
Gene,106110_c0,AFFECTS,Metabolite,α-linolenic acid
Gene,106110_c0,APPLIED_IN,Species,Eucommia ulmoides
Gene,106110_c0,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,106110_c0,IN_PAPER,Paper,10.1021/acs.jafc.5b05918
Gene,106110_c0,SOURCE_FROM,Species,Eucommia ulmoides
Gene,106690_c2,AFFECTS,Metabolite,α-linolenic acid
Gene,106690_c2,APPLIED_IN,Species,Eucommia ulmoides
Gene,106690_c2,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,106690_c2,IN_PAPER,Paper,10.1021/acs.jafc.5b05918
Gene,106690_c2,SOURCE_FROM,Species,Eucommia ulmoides
Gene,107903_c0,AFFECTS,Metabolite,α-linolenic acid
Gene,107903_c0,APPLIED_IN,Species,Eucommia ulmoides
Gene,107903_c0,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,107903_c0,IN_PAPER,Paper,10.1021/acs.jafc.5b05918
Gene,107903_c0,SOURCE_FROM,Species,Eucommia ulmoides
Gene,10HGO,AFFECTS,Metabolite,Secologanin; catharanthine; vindoline
Gene,10HGO,AFFECTS,Metabolite,Terpenoid indole alkaloids
Gene,10HGO,AFFECTS,Metabolite,Vindoline; catharanthine; monoterpenoid indole alkaloids
Gene,10HGO,APPLIED_IN,Species,Catharanthus roseus
Gene,10HGO,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,10HGO,IN_PAPER,Paper,10.1016/j.phytochem.2018.12.017
Gene,10HGO,IN_PAPER,Paper,10.1093/jxb/ery228
Gene,10HGO,IN_PAPER,Paper,10.1105/tpc.108.059196
Gene,10HGO,SOURCE_FROM,Species,Catharanthus roseus
Gene,10β-hydroxylase / CYP725A1-line hydroxylase,AFFECTS,Metabolite,Taxol (paclitaxel)
Gene,10β-hydroxylase / CYP725A1-line hydroxylase,APPLIED_IN,Species,Taxus cuspidata
Gene,10β-hydroxylase / CYP725A1-line hydroxylase,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,10β-hydroxylase / CYP725A1-line hydroxylase,IN_PAPER,Paper,10.1039/c2np20021j
Gene,10β-hydroxylase / CYP725A1-line hydroxylase,SOURCE_FROM,Species,Taxus cuspidata
Gene,11betaHSD2,APPLIED_IN,Species,Rattus norvegicus
Gene,11betaHSD2,BELONGS_TO_TYPE,GeneType,RegulationGene
Gene,11betaHSD2,IN_PAPER,Paper,10.3390/nu13072321
Gene,11betaHSD2,PARTICIPATES_IN,Process,Glucocorticoid/mineralocorticoid interconversion
Gene,11betaHSD2,SOURCE_FROM,Species,Rattus norvegicus
Gene,11c,AFFECTS,Metabolite,Limonoid glucosides
Gene,11c,APPLIED_IN,Species,Citrus sinensis
Gene,11c,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,11c,SOURCE_FROM,Species,Citrus sinensis
Gene,12-Oxophytodienoate Reductase3,AFFECTS,Metabolite,Jasmonate
Gene,12-Oxophytodienoate Reductase3,APPLIED_IN,Species,Capsicum chilense
Gene,12-Oxophytodienoate Reductase3,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,12-Oxophytodienoate Reductase3,IN_PAPER,Paper,10.1104/pp.112.200949
Gene,12-Oxophytodienoate Reductase3,SOURCE_FROM,Species,Capsicum chilense
Gene,12-oxo-phytodienoic acid reductase (OPR),AFFECTS,Metabolite,jasmonate
Gene,12-oxo-phytodienoic acid reductase (OPR),APPLIED_IN,Species,Panicum virgatum
Gene,12-oxo-phytodienoic acid reductase (OPR),BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,12-oxo-phytodienoic acid reductase (OPR),SOURCE_FROM,Species,Panicum virgatum
Gene,12-oxophytodienoate reductase,AFFECTS,Metabolite,Jasmonates
Gene,12-oxophytodienoate reductase,APPLIED_IN,Species,Gossypium barbadense
Gene,12-oxophytodienoate reductase,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,12-oxophytodienoate reductase,SOURCE_FROM,Species,Gossypium barbadense
Gene,12-oxophytodienoate reductase (OPR),AFFECTS,Metabolite,jasmonic acid and JA-Ile
Gene,12-oxophytodienoate reductase (OPR),APPLIED_IN,Species,Malus domestica
Gene,12-oxophytodienoate reductase (OPR),BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,12-oxophytodienoate reductase (OPR),IN_PAPER,Paper,10.1016/j.jinsphys.2015.06.003
Gene,12-oxophytodienoate reductase (OPR),SOURCE_FROM,Species,Malus domestica
Gene,12-oxophytodienoate reductase-like protein,AFFECTS,Metabolite,Jasmonic acid
Gene,12-oxophytodienoate reductase-like protein,APPLIED_IN,Species,Medicago sativa
Gene,12-oxophytodienoate reductase-like protein,BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,12-oxophytodienoate reductase-like protein,IN_PAPER,Paper,10.1186/s12870-020-02775-9
Gene,12-oxophytodienoate reductase-like protein,SOURCE_FROM,Species,Medicago sativa
Gene,"12-oxophytodienoate-10,11-reductase",AFFECTS,Metabolite,Jasmonic acid
Gene,"12-oxophytodienoate-10,11-reductase",APPLIED_IN,Species,Brassica napus
Gene,"12-oxophytodienoate-10,11-reductase",BELONGS_TO_TYPE,GeneType,PathwayGene
Gene,"12-oxophytodienoate-10,11-reductase",SOURCE_FROM,Species,Brassica napus
Gene,"12-oxophytodienoic acid 10,11-reductase",AFFECTS,Metabolite,jasmonic acid
